UniqueID,b1.126,b1.127N,b1.127C,b1.128N,b1.128C,b1.129N,b1.129C,b1.130N,b1.130C,b1.131N,b1.131C,b2.126,b2.127N,b2.127C,b2.128N,b2.128C,b2.129N,b2.129C,b2.130N,b2.130C,b2.131N,b2.131C,b3.126,b3.127N,b3.127C,b3.128N,b3.128C,b3.129N,b3.129C,b3.130N,b3.130C,b3.131N,b3.131C,b4.126,b4.127N,b4.127C,b4.128N,b4.128C,b4.129N,b4.129C,b4.130N,b4.130C,b4.131N,b4.131C
Epb41l2|O70318,13967456.62,14639893.02,14137527.87,13857104.87,15507873.52,13597057.35,14107976.58,14002616.33,14967589.98,15195542.61,13562463.34,13317161.53,12865367.99,14273788.88,12905247.73,15394796.63,13790475.91,14593710.59,13402140.19,15246164.21,13882010.66,13626070.44,15251385.07,17738026.95,18634710.46,17025443.77,18067329.58,15678930.05,16686988.5,17015625.28,16012067.5,14890467.27,15477003.71,17906956.54,16322820.14,21390964.25,21462843.51,19512980.25,18686047.06,21078014.8,22147810.49,19997172.77,22291221.1,17253740.49
Epb41l3|Q9WV92,28814206.3,33909357.5,38389433.63,34118909.12,41712196.45,29398978.45,42151538.42,37678425.18,30210457.84,29363675.64,28767258,30445364.46,32823566.49,32840626.89,38117364.59,39860155.26,30689438.54,36827971.07,30932148.44,35796919.43,32648506.45,31780467,31294251.26,36737036.6,41708354.23,40024298.14,38367164.71,32763571.25,38543971.13,34982397.56,35853212.54,34774161.81,33456706.24,28697140.69,31987902.16,40135464.4,36257681.42,37745015.56,27667538.67,35219951.2,35802686.72,34957871.64,38168455.24,28402629.27
Epdr1|Q99M71,386651.8063,387288.0648,428052.8127,445825.4541,415533.6547,400765.8861,422779.5918,498593.3835,487277.2087,460674.6422,414114.578,78919.03046,89868.09336,102638.8566,113826.5921,115313.7172,94290.84853,138558.271,114589.5807,112031.095,120172.3044,85500.79659,77150.45361,80719.74518,75587.15493,73864.13672,84393.1401,90916.15608,75223.60063,70698.63453,83756.53969,76952.36597,83326.63565,320285.6312,426944.7185,352176.2819,317013.6363,431297.9035,337952.5049,340900.497,356330.699,358467.256,374097.086,326884.8716
Epha4|Q03137,3518335.894,4810250.742,4693915.186,4195232.815,4371584.554,3519933.409,4034648.029,4502604.944,4506296.333,4991903.023,3659966.152,3602645.648,4332044.761,4032603.807,4093584.851,4981707.083,3735844.643,4488533.181,4597753.498,5180658.417,4631467.416,3842130.021,3635779.967,4084464.208,3905498.609,3626143.993,3797921.355,3652788.776,3900468.699,4114890.555,4572524.16,4474949.228,3721881.126,2415918.579,2058557.125,2145186.863,2951626.491,2602965.034,2509989.974,2388569.872,2630125.197,2758634.105,3090291.625,2195580.024
Epha5|Q60629,11047.84284,12802.4002,12009.2833,9654.985082,10134.77482,10071.82543,9073.587365,12322.97896,11362.97103,13262.91799,9485.159163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epha6|Q62413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132876.6576,134040.1082,159268.1449,166375.8361,161441.6442,126230.7583,136580.9216,144942.4614,161873.5746,191252.1801,123210.6535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epha7|Q61772,219963.1835,291813.3373,245042.2071,263013.0129,244865.0024,210073.9576,250084.7872,275018.8583,242960.2518,273769.8117,218157.0051,183405.8833,210041.8258,179554.363,201115.9834,201271.9502,177164.505,197866.7717,214047.3226,226307.6426,191501.322,179975.2561,45857.53181,60448.36586,49833.06697,60771.86009,57868.6639,47011.40741,57776.46356,57747.95658,62232.55228,69046.96943,47277.80159,36828.52248,27249.79519,28877.75606,44063.71617,31357.62795,37000.31003,33069.16406,42114.36826,35382.23043,43026.81126,32699.28166
Ephb1|Q8CBF3,43164.82652,56556.25826,60661.76138,57339.97292,91097.87528,48888.91108,87814.72038,53563.06464,82455.2065,84087.66684,44112.6905,220167.885,216370.6821,271799.6517,264573.2346,246958.8473,207671.1195,281136.1882,245126.3703,245272.7262,276850.5803,203915.2488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62497.24167,76955.90833,80938.7827,71470.12531,95645.39731,64313.2068,74383.16598,77629.13907,73503.14013,88968.0292,60829.82197
Ephb2|P54763,416418.115,493135.3994,412737.8064,412995.35,537514.9948,424619.5696,507156.449,481771.8513,465984.736,503388.6919,409728.1064,171530.0987,168470.8096,160128.3448,158396.8459,194837.382,180687.2341,179516.7008,182971.4883,189618.6425,163143.166,170941.6343,173704.0671,192117.9467,239676.2758,185884.54,189796.2667,175659.449,195778.4649,167648.1698,183165.7722,243228.7933,185679.6976,86055.56364,80332.28227,116405.6537,98461.47749,113002.9835,74435.55588,96678.41106,97986.1248,98207.18982,118448.5029,69540.40059
Ephb3|P54754,79089.8305,99944.21829,77851.0578,87496.48454,72469.88663,83006.15114,79067.12852,89987.78486,110166.1604,123198.1683,83290.67814,34597.27373,43959.92613,42332.31982,38942.24464,45166.30078,38045.73327,42100.64919,43153.99192,46530.8637,41014.56027,35660.53405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15413.64907,13386.83932,14137.42971,18933.19644,15911.75784,15139.2023,11903.78584,20126.05414,17678.89012,23387.55801,12934.01922
Ephb6|O08644,135737.2814,194715.2274,152556.7463,138467.2333,170851.7859,140978.41,164831.6383,153457.6323,202012.5567,253109.4936,138743.9932,207755.0766,230048.1815,235364.4247,226310.2704,311024.6649,197391.4888,255716.5103,285572.3009,314916.0675,293064.5859,212431.5578,71692.30652,62868.57485,75775.13576,53770.63006,80484.84526,65358.38638,64800.78052,81857.54562,138513.7578,77551.15175,77458.55385,117480.7457,109695.9683,130470.4241,127564.7339,125931.779,120136.1626,119259.2032,142467.4603,143146.745,168844.7814,97850.23209
Ephx1|Q9D379,47327.74856,54688.85282,57307.60301,61057.57389,50418.49438,52206.09808,40846.41598,63047.31791,29444.48015,34981.65193,45811.48748,640587.1152,586318.036,634242.9486,478912.884,571763.5367,662771.544,573087.8442,525325.636,575477.5111,635335.0452,646143.7206,913774.363,910133.3463,1014543.083,1074360.074,817226.0176,838802.9674,933183.6216,845578.7033,1017404.663,675513.3702,876283.0654,354773.6939,331302.7563,358869.0711,363878.2428,315591.8688,372329.8826,347747.9572,380673.8416,404722.1883,321258.7294,317960.5445
Ephx2|P34914,229347.3258,235630.8197,188239.7542,175715.1535,170191.5111,223925.865,192269.41,229226.997,240444.6824,255296.8226,224686.1453,578289.572,687537.8264,578247.2672,593756.9577,701758.3822,655987.7101,699434.3534,676634.1459,644299.9676,667709.0487,660105.316,543698.6371,621804.1497,515096.4052,580950.3523,581654.2783,618755.8321,552091.804,635892.4079,600793.2642,692138.7103,587786.6618,563384.7512,542994.9253,423339.8956,543680.4091,459769.9667,559804.3238,465211.7061,562769.0013,497754.5733,591652.8683,517891.5203
Epm2aip1|Q8VEH5,322593.198,366623.0766,391644.2822,440866.3354,443392.014,361867.4801,453293.3954,441022.5744,509102.2031,472798.3809,357182.6001,49328.56594,52803.19285,57860.62537,52481.79831,54647.14518,48674.87272,53709.89686,59102.79756,49891.83818,56678.82333,55593.06182,129779.1385,156191.7215,155438.6608,131409.4771,169687.6236,152018.742,139793.6233,164023.8169,175961.5308,162946.364,155718.5712,532326.5009,632710.2485,412421.061,565341.3407,491454.4422,503346.8094,554503.4275,467826.0524,562425.6245,510690.1579,489825.6307
Epn1|Q80VP1,1928408.382,2220623.016,2180754.325,2330215.27,2532146.85,2222685.717,2310234.329,2469168.253,2230974.313,2461822.496,2261939.037,1590644.871,1888218.123,1679281.064,1762349.065,1503571.064,1595296.007,1892146.724,1785156.637,1632700.594,1789241.086,1536343.342,1176673.231,1108003.421,896463.1486,1023747.933,1059997.664,1064296.77,1150466.778,1102511.727,1075045.795,1233649.788,1176283.505,2994360.734,3731735.357,3106432.341,3036936.021,3873166.2,3144463.594,2834916.568,3212011.701,3179879.468,3698281.139,3120734.963
Epn2|Q8CHU3,557680.0727,602262.3718,631091.1052,662635.7652,870937.6392,582812.9539,745832.6598,671811.6946,729011.6626,769305.143,624254.1485,521874.6627,673653.5086,606142.5517,604053.5172,636918.635,570908.2672,747626.9111,600521.9217,597495.5312,599075.8137,592486.2237,226575.2632,223630.2165,201563.3204,216021.9317,192710.1204,213281.712,258624.2227,224190.3187,218928.0551,245422.8612,211578.3957,416811.422,482237.2854,436559.6892,421398.5836,583897.7915,403765.2664,440663.6504,441805.0299,501536.4027,501206.9027,407621.5183
Eprs|Q8CGC7,946062.6941,1096700.726,1059964.702,1211255.202,1213323.048,926092.4552,1247365.752,1083087.285,1163634.162,1206808.685,982415.0659,655753.0175,882260.9797,869134.4462,839223.4128,843922.4736,675865.9683,866529.7311,854806.5537,907454.8422,853627.2734,696050.8514,10151836.34,9109178.706,9422607.617,11142246.85,9915003.328,8477037.821,9054453.723,8723612.578,9400028.041,8926157.527,8416867.749,1849160.152,2389099.487,2330561.865,2496630.031,2525874.175,1851809.801,2181886.09,2381915.157,2247117.932,2506029.625,1747463.205
Eps15|P42567,102606.3041,108934.3341,94003.66425,93942.87579,127439.164,104126.8987,102369.5992,104984.6486,115431.6476,122342.9749,102400.0172,50283.022,38510.28457,53145.38272,57050.69668,57398.71514,58615.79325,53510.84622,57434.55961,53576.02612,57316.33797,49359.05435,26411.86552,20990.88537,22902.31596,22885.0216,20298.52279,21783.63095,20495.20383,24211.51552,17814.69027,20754.95173,19956.49537,130848.9217,139552.9498,155346.514,141847.1458,129246.3565,124235.8307,148100.4741,132705.5951,137033.0354,140204.0338,111869.3846
Eps15l1|Q60902,2460514.915,3071316.624,3029726.363,3186609.586,4284831.445,2584376.311,3560387.302,3250729.235,3337184.666,3321397.084,2696658.716,2215098.963,3159591.088,2865361.255,3042465.474,2986201.992,2317680.086,3042190.417,2790271.965,2799869.413,2923326.3,2281707.932,1879434.934,1905846.238,2132706.098,1973057.228,2036794.113,1705303.707,1941322.186,1965179.981,2098495.915,2041278.89,1891327.71,3960565.045,5210917.449,4798306.584,4649855.547,6084236.5,4203910.551,4766333.548,4658105.177,5066531.738,5240989.652,3938079.651
Eps8|Q08509,21430.27127,18611.0594,23758.21504,27053.70738,26229.97482,21840.12941,25035.60932,22402.05232,28260.52026,23188.01639,24807.98629,36700.24653,56054.47157,54791.71441,60682.35612,52153.51546,45512.50394,52313.07543,53502.96351,60032.31345,56878.27507,45576.03787,78278.74557,91954.19047,90926.37,90620.47656,72939.75692,81169.96909,80611.00579,84927.28869,76708.76779,83210.31979,74485.9249,48004.73172,41865.96907,53165.81539,59383.99267,56166.66366,49981.41133,51910.19885,50529.85799,50217.36383,47564.9367,34328.91803
Erbb4|Q61527,65879.83998,91878.55787,88437.27659,108974.813,142835.7771,61456.70124,149408.4012,113678.3928,171605.6138,180980.6826,65100.28336,18109.41105,25375.95764,22820.80595,18732.43361,21946.82069,15930.26578,20376.54412,23010.12756,32420.9823,22198.46937,18638.82713,23843.12148,37541.05895,24376.76756,22422.6821,29345.43874,21932.37234,26412.30492,29169.12297,29087.2746,29809.39586,22830.67779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Erbin|Q80TH2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165982.8112,151086.5876,151823.0551,176755.9364,137756.058,156639.4404,197432.0711,189561.5314,193227.5113,179145.319,140819.2207
Erc1|Q99MI1,1386287.989,1526676.756,1593222.967,1596930.173,2042804.405,1408390.691,1877645.645,1539086.349,1710292.018,1685359.714,1407174.695,770758.8519,867770.1174,863462.5059,957432.8787,876330.1845,795568.5298,858651.7525,833614.1109,850236.3412,839950.7197,872015.8029,1723390.498,1876066.11,1783595.004,1727688.141,1745493.486,1771723.793,1801923.938,1855677.681,1909068.471,2016244.748,1770574.105,411060.791,549297.8057,424545.6256,456362.1048,670092.4717,445165.0112,462849.8638,502174.1141,587904.6607,628180.6838,390140.867
Erc2|Q6PH08,16641329.01,21686310.14,20844471.92,19458140.19,22583331.39,16678756.62,21337384.7,21605281.36,16235731.28,18670861.91,16703961.51,14983920.52,17836262.71,15630119.96,16094867.44,17089751.88,14956378.21,16714624.4,16816196.07,19825178.4,15754831.96,15148894.33,13327194.56,16537543.86,14542986.08,14509257.63,15515671.77,12815645.76,14289527.45,14871268.25,17418941.55,16527884.49,13155142.21,16357604.39,18541547.54,16232055.8,20885942.5,21474169.77,16593005.67,17463980.69,18967364.23,20775398.77,22946334.89,16835565.7
Ergic1|Q9DC16,426604.1072,509986.328,531958.822,524295.7256,445689.4467,460046.2619,550805.0249,600680.423,538248.6351,503863.3907,451968.8842,459037.7665,450144.6697,481755.7414,510965.0116,467286.9067,469992.3014,366061.6028,534030.1967,609135.3566,575963.0611,456257.6797,779242.7065,885130.7489,972704.4459,881219.2256,762121.9606,787411.1534,896521.301,837285.8216,917920.6579,664646.2285,745460.9794,687681.05,753135.3338,1012186.779,1022066.819,893262.2487,747263.9577,810062.198,824548.7085,727250.5514,817149.1759,624402.7704
Erlec1|Q8VEH8,69712.81552,90717.9288,93402.88536,97173.97799,137183.2598,78393.39213,116095.9229,96231.04928,89097.80315,87997.77965,75993.29094,59574.43711,79106.00744,71339.45184,69947.17824,80941.88405,65132.28083,70936.70635,76830.29211,75482.52847,70545.14704,63099.50909,24905.28262,27510.08662,25764.49098,28957.38526,34297.35233,26086.78105,23950.57142,29341.82864,27307.55026,23270.36071,25703.90074,319813.5236,447323.0898,406802.5023,458601.8059,518143.0859,320738.967,415460.1014,369036.3498,358855.7396,432768.3151,302271.301
Erlin1|Q91X78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51692.63042,67130.72572,44039.81739,65623.18989,75082.96781,51272.25747,57643.37929,56140.62041,54801.96971,58270.09367,58988.37426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Erlin2|Q8BFZ9,2708700.499,2540051.799,2789646.112,2905420.501,2877978.032,2878622.071,3083672.295,3069029.821,2970191.159,2522016.063,2832380.941,1980178.884,2076012.026,2385885.55,2437935.934,2488171.114,2046900.592,2231912.463,2342021.008,2444152.932,2482810.076,2039317.095,4840705.397,5001580.084,5852094.299,5370130.387,5481671.355,4963460.971,4929452.29,5509933.884,5020731.467,4370798.975,4821649.467,5667090.924,4857467.959,6383365.738,6152332.758,5266894.01,5520559.9,6710388.084,5806254.464,4965226.801,5085892.229,5189774.733
Ermn|Q5EBJ4,62658.61259,51542.79759,57235.87552,52969.38773,69206.89951,54215.15558,64326.44812,53447.04986,64774.91502,55533.87085,64086.22406,217592.3695,169745.3452,262521.8348,216781.9474,197362.1657,224636.541,196877.0472,197008.7104,233733.1714,258169.2275,209309.3985,353035.1371,243042.0924,325537.4067,334770.9517,259627.0899,322260.3224,322409.9118,298271.5799,262906.3079,242026.0814,372350.8043,703173.9104,494466.9771,637347.0389,537992.4974,521442.3836,732379.2823,742895.5119,630006.5498,681850.128,536203.4565,587664.5787
Ermp1|Q3UVK0,254578.8937,266275.1517,265040.4923,257030.4579,264585.0522,223233.0341,320324.9789,227145.616,304555.3116,309116.0485,210279.8517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66480.71217,61027.05299,49098.94116,59050.40173,53761.48001,46123.56242,51694.70454,53489.90212,37329.85093,38541.74517,58578.53886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ero1a|Q8R180,419900.5545,392144.2105,489384.2147,523554.8106,608583.407,439230.1059,579751.2304,458434.5917,507106.7085,410322.8604,460621.5008,235848.1379,260963.4772,264101.9576,224340.7815,282176.0899,220956.2499,250928.2884,293348.5048,279597.0196,306390.3742,237308.9863,26170.41232,32280.81274,29202.76226,28029.56656,23027.08157,27282.99997,32860.66673,32733.6436,28413.79354,28507.77555,30448.63026,105101.8102,134439.9938,124356.275,167454.0122,147740.0518,93789.69727,121221.9056,112693.0785,136357.0287,120273.8358,90691.52214
Erp29|P57759,1348266.217,2450394.476,2888389.815,3248290.608,3859982.921,1304929.427,3023156.921,2738352.303,2637721.804,2341969.847,1425748.923,1266715.244,2653027.777,3181502.132,2513355.14,2867375.096,1214287.815,2443074.929,3048517.272,3185049.095,3585781.752,1299386.27,2699952.199,3707940.02,4249967.968,3780369.629,3042763.041,2903365.831,3579667.042,3889472.094,3286668.93,4049103.538,2873490.376,1337599.879,2469793.76,2698513.122,2607450.637,3014981.656,1235765.409,2750592.475,2516946.961,2288408.921,2318472.535,1288223.026
Erp44|Q9D1Q6,928683.9639,1118949.999,1186403.34,1352226.416,1993620.287,947852.8033,1592666.977,1250090.168,1141182.542,1081663.26,916265.4818,178365.0473,250937.3295,248929.9615,283005.5678,264235.0113,207624.7693,242210.4025,253113.3156,267114.2461,247005.5831,189670.2595,600289.5112,614007.1523,653581.0469,696635.661,538569.9859,561546.7347,644819.1597,597492.4669,635411.4129,641478.7871,571654.664,386880.7869,789918.784,469312.4565,539608.0697,798523.5565,356407.0239,528239.8645,494713.3744,703314.1603,733532.4279,311666.2201
Esd|Q9R0P3,5079505.029,4936089.939,3593333.973,3473335.133,4722869.047,5277595.54,3341414.063,5366836.106,5884002.925,5979683.846,5100695.893,3578219.34,3492320.317,3697030.058,4244994.333,3723339.119,3654552.606,4215830.301,3544714.884,2931097.439,3845327.441,3672667.667,7283574.698,6325642.657,4600375.626,6408850.829,5485173.903,8289983.639,5302357.763,6766379.988,4699141.25,5802504.033,7426658.902,4696172.773,5598241.237,4797501.251,4451860.946,4448449.669,4811542.839,4523230.963,4463606.848,4717385.286,3886690.858,4985986.901
Esyt2|Q3TZZ7,107641.0891,112443.5488,125033.5443,130321.4078,122555.2855,116093.6706,125468.3314,129673.9451,122335.8872,130897.7483,115428.7358,26702.61906,32749.30876,34673.66553,34845.45636,42124.17939,29185.1877,41833.54889,35464.63929,41151.2155,36670.34693,35960.27914,83202.93842,103957.4141,128328.6082,118488.7833,103116.5003,101595.3899,103658.1025,111535.2684,120499.738,135899.1706,103269.1108,20752.81676,31443.56388,31288.3937,39295.45593,26520.79074,25906.28437,23763.01792,34232.14486,31175.10847,31776.54089,23885.53951
Etf1|Q8BWY3,630818.4322,661588.3709,648437.5621,675467.182,643738.1168,654958.8172,601995.1618,690812.3588,664547.3817,609157.4095,641036.2104,549043.6974,508464.4786,486658.8548,419272.3947,407792.1885,550628.308,412909.2182,444134.3072,417921.1977,500835.762,553209.5235,496498.9216,520038.5827,488610.5431,557431.5257,560521.5282,561509.9367,517495.9763,580971.8278,552084.3278,588219.8483,532389.8767,469921.6958,407082.1992,489007.7047,386428.8182,457725.1477,526360.7406,431383.4064,431672.52,443125.4245,473645.3683,465388.0009
Etfa|Q99LC5,10960958.88,7020879.755,7862353.975,7803070.33,6833790.94,11307433.68,9341730.4,6387098.339,5790258.481,6380387.799,11384791.09,9086634.339,9258436.589,8780292.562,10657508.69,8396245.322,9025133.192,8779994.314,9208205.169,7869852.87,9120263.94,9076561.183,7951089.338,5997302.614,6848400.627,7049517.562,6311496.216,7315632.795,5843291.126,7019014.464,5464006.074,5642582.338,8096649.284,8868552.942,9067176.321,7587240.766,6239045.154,7460649.359,8854524.852,7883853.286,5894372.658,6523353.323,4928746.042,8459777.6
Etfb|Q9DCW4,10431095.11,6664525.309,7825975.897,7959173.94,5005774.543,10966210.29,10391875.22,5440556.916,7022731.917,6848145.723,10884102.23,11070767.74,9372531.467,9088775.866,10075851.72,10009459.02,11260008.29,9095722.629,10338266.48,8139782.521,9435866.025,11870921.11,14613404.65,11697483.49,12753743.58,14415251.4,12847605.08,15596807.48,11117840.78,13567220.1,10918978.45,11589101.53,15304351.34,15138630.1,15047144.55,13899987.28,11128502.8,8308220.298,15745317.44,14863388.55,10624368.98,12084506.26,8572858.542,15351841.58
Etfdh|Q921G7,7030160.862,5086747.742,5712811.464,5270700.816,4862564.693,7128571.734,6081541.439,5637608.822,4974161.746,5067779.359,6974284.376,9636361.403,7826192.103,8578842.314,8486658.311,9828902.855,9532219.273,7555402.334,9386340.478,9763147.452,8339188.429,9681373.705,8038119.124,7322568.825,6972063.002,7422090.583,7078622.488,7817087.251,6747146.908,6585662.748,6402318.714,6496940.985,8044899.721,9178844.831,6910720.992,6711468.278,7673080.023,6085880.292,9170649.855,8921354.855,6309543.195,7444678.838,5842487.467,8947324.131
